quote_datetime,option_type,expiration,strike,mid
2025-12-01T10:08:00Z,P,2025-12-19,6750,59.3
2025-12-01T10:09:00Z,P,2025-12-19,6750,59
2025-12-01T10:10:00Z,P,2025-12-19,6750,59.9
2025-12-01T10:11:00Z,P,2025-12-19,6750,59.099999999999994
2025-12-01T10:12:00Z,P,2025-12-19,6750,59.7
2025-12-01T10:13:00Z,P,2025-12-19,6750,59.099999999999994
2025-12-01T10:14:00Z,P,2025-12-19,6750,58.45
2025-12-01T10:15:00Z,P,2025-12-19,6750,59.8
2025-12-01T10:16:00Z,P,2025-12-19,6750,60.55
2025-12-01T10:17:00Z,P,2025-12-19,6750,59.599999999999994
2025-12-01T10:18:00Z,P,2025-12-19,6750,60.25
2025-12-01T10:19:00Z,P,2025-12-19,6750,60.15
2025-12-01T10:20:00Z,P,2025-12-19,6750,59.900000000000006
2025-12-01T10:21:00Z,P,2025-12-19,6750,61.099999999999994
2025-12-01T10:22:00Z,P,2025-12-19,6750,61.900000000000006
2025-12-01T10:23:00Z,P,2025-12-19,6750,62.3
2025-12-01T10:24:00Z,P,2025-12-19,6750,62.2
2025-12-01T10:25:00Z,P,2025-12-19,6750,62.65
2025-12-01T10:26:00Z,P,2025-12-19,6750,63.95
2025-12-01T10:27:00Z,P,2025-12-19,6750,63.15
2025-12-01T10:28:00Z,P,2025-12-19,6750,63.900000000000006
2025-12-01T10:29:00Z,P,2025-12-19,6750,63.7
2025-12-01T10:30:00Z,P,2025-12-19,6750,64.4
2025-12-01T10:31:00Z,P,2025-12-19,6750,65.65
2025-12-01T10:32:00Z,P,2025-12-19,6750,64.35
2025-12-01T10:33:00Z,P,2025-12-19,6750,64.65
2025-12-01T10:34:00Z,P,2025-12-19,6750,65.65
2025-12-01T10:35:00Z,P,2025-12-19,6750,67.55
2025-12-01T10:36:00Z,P,2025-12-19,6750,66.9
2025-12-01T10:37:00Z,P,2025-12-19,6750,64.7
2025-12-01T10:38:00Z,P,2025-12-19,6750,65.8
2025-12-01T10:39:00Z,P,2025-12-19,6750,64.5
2025-12-01T10:40:00Z,P,2025-12-19,6750,62.75
2025-12-01T10:41:00Z,P,2025-12-19,6750,63.45
2025-12-01T10:42:00Z,P,2025-12-19,6750,63.3
2025-12-01T10:43:00Z,P,2025-12-19,6750,62.25
2025-12-01T10:44:00Z,P,2025-12-19,6750,63.099999999999994
2025-12-01T10:45:00Z,P,2025-12-19,6750,62.8
2025-12-01T10:46:00Z,P,2025-12-19,6750,62.25
2025-12-01T10:47:00Z,P,2025-12-19,6750,63.05
2025-12-01T10:48:00Z,P,2025-12-19,6750,63.2
2025-12-01T10:49:00Z,P,2025-12-19,6750,62.3
2025-12-01T10:50:00Z,P,2025-12-19,6750,62.15
2025-12-01T10:51:00Z,P,2025-12-19,6750,61.75
2025-12-01T10:52:00Z,P,2025-12-19,6750,59.7
2025-12-01T10:53:00Z,P,2025-12-19,6750,57.400000000000006
2025-12-01T10:54:00Z,P,2025-12-19,6750,56.95
2025-12-01T10:55:00Z,P,2025-12-19,6750,56.35
2025-12-01T10:56:00Z,P,2025-12-19,6750,56.45
2025-12-01T10:57:00Z,P,2025-12-19,6750,56.35
2025-12-01T10:58:00Z,P,2025-12-19,6750,56.25
2025-12-01T10:59:00Z,P,2025-12-19,6750,56.05
2025-12-01T11:00:00Z,P,2025-12-19,6750,56.45
2025-12-01T11:01:00Z,P,2025-12-19,6750,56.8
2025-12-01T11:02:00Z,P,2025-12-19,6750,56.599999999999994
2025-12-01T11:03:00Z,P,2025-12-19,6750,56.5
2025-12-01T11:04:00Z,P,2025-12-19,6750,56.099999999999994
2025-12-01T11:05:00Z,P,2025-12-19,6750,56.099999999999994
2025-12-01T11:06:00Z,P,2025-12-19,6750,57.25
2025-12-01T11:07:00Z,P,2025-12-19,6750,58.5
2025-12-01T11:08:00Z,P,2025-12-19,6750,59.599999999999994
2025-12-01T11:09:00Z,P,2025-12-19,6750,60.05
2025-12-01T11:10:00Z,P,2025-12-19,6750,59.05
2025-12-01T11:11:00Z,P,2025-12-19,6750,59.2
2025-12-01T11:12:00Z,P,2025-12-19,6750,60.25
2025-12-01T11:13:00Z,P,2025-12-19,6750,59.400000000000006
2025-12-01T11:14:00Z,P,2025-12-19,6750,58.95
2025-12-01T11:15:00Z,P,2025-12-19,6750,60.099999999999994
2025-12-01T11:16:00Z,P,2025-12-19,6750,60.75
2025-12-01T11:17:00Z,P,2025-12-19,6750,60.95
2025-12-01T11:18:00Z,P,2025-12-19,6750,60.45
2025-12-01T11:19:00Z,P,2025-12-19,6750,59.3
2025-12-01T11:20:00Z,P,2025-12-19,6750,59.900000000000006
2025-12-01T11:21:00Z,P,2025-12-19,6750,58.15
2025-12-01T11:22:00Z,P,2025-12-19,6750,57.8
2025-12-01T11:23:00Z,P,2025-12-19,6750,58.5
2025-12-01T11:24:00Z,P,2025-12-19,6750,58.75
2025-12-01T11:25:00Z,P,2025-12-19,6750,58.45
2025-12-01T11:26:00Z,P,2025-12-19,6750,57.75
2025-12-01T11:27:00Z,P,2025-12-19,6750,57.25
2025-12-01T11:28:00Z,P,2025-12-19,6750,57.85
2025-12-01T11:29:00Z,P,2025-12-19,6750,58.15
2025-12-01T11:30:00Z,P,2025-12-19,6750,57.65
2025-12-01T11:31:00Z,P,2025-12-19,6750,56.85
2025-12-01T11:32:00Z,P,2025-12-19,6750,56.45
2025-12-01T11:33:00Z,P,2025-12-19,6750,56.65
2025-12-01T11:34:00Z,P,2025-12-19,6750,56.85
2025-12-01T11:35:00Z,P,2025-12-19,6750,56.5
2025-12-01T11:36:00Z,P,2025-12-19,6750,56.099999999999994
2025-12-01T11:37:00Z,P,2025-12-19,6750,56.3
2025-12-01T11:38:00Z,P,2025-12-19,6750,55.7
2025-12-01T11:39:00Z,P,2025-12-19,6750,55.5
2025-12-01T11:40:00Z,P,2025-12-19,6750,56.05
2025-12-01T11:41:00Z,P,2025-12-19,6750,55.8
2025-12-01T11:42:00Z,P,2025-12-19,6750,55.400000000000006
2025-12-01T11:43:00Z,P,2025-12-19,6750,54.05
2025-12-01T11:44:00Z,P,2025-12-19,6750,53.45
2025-12-01T11:45:00Z,P,2025-12-19,6750,53.900000000000006
2025-12-01T11:46:00Z,P,2025-12-19,6750,53.65
2025-12-01T11:47:00Z,P,2025-12-19,6750,52.8
2025-12-01T11:48:00Z,P,2025-12-19,6750,52.65
2025-12-01T11:49:00Z,P,2025-12-19,6750,53.2
2025-12-01T11:50:00Z,P,2025-12-19,6750,53.25
2025-12-01T11:51:00Z,P,2025-12-19,6750,53.55
2025-12-01T11:52:00Z,P,2025-12-19,6750,53.15
2025-12-01T11:53:00Z,P,2025-12-19,6750,53.65
2025-12-01T11:54:00Z,P,2025-12-19,6750,53.900000000000006
2025-12-01T11:55:00Z,P,2025-12-19,6750,54.35
2025-12-01T11:56:00Z,P,2025-12-19,6750,54.099999999999994
2025-12-01T11:57:00Z,P,2025-12-19,6750,54.400000000000006
2025-12-01T11:58:00Z,P,2025-12-19,6750,54.5
2025-12-01T11:59:00Z,P,2025-12-19,6750,54.65
2025-12-01T12:00:00Z,P,2025-12-19,6750,54.3
2025-12-01T12:01:00Z,P,2025-12-19,6750,53.65
2025-12-01T12:02:00Z,P,2025-12-19,6750,53.65
2025-12-01T12:03:00Z,P,2025-12-19,6750,54.5
2025-12-01T12:04:00Z,P,2025-12-19,6750,54.45
2025-12-01T12:05:00Z,P,2025-12-19,6750,53.599999999999994
2025-12-01T12:06:00Z,P,2025-12-19,6750,53.65
2025-12-01T12:07:00Z,P,2025-12-19,6750,53.25
2025-12-01T12:08:00Z,P,2025-12-19,6750,53
2025-12-01T12:09:00Z,P,2025-12-19,6750,53.35
2025-12-01T12:10:00Z,P,2025-12-19,6750,53.8
2025-12-01T12:11:00Z,P,2025-12-19,6750,53.900000000000006
2025-12-01T12:12:00Z,P,2025-12-19,6750,53.05
2025-12-01T12:13:00Z,P,2025-12-19,6750,53.25
2025-12-01T12:14:00Z,P,2025-12-19,6750,53.85
2025-12-01T12:15:00Z,P,2025-12-19,6750,54.5
2025-12-01T12:16:00Z,P,2025-12-19,6750,55.75
2025-12-01T12:17:00Z,P,2025-12-19,6750,54.75
2025-12-01T12:18:00Z,P,2025-12-19,6750,54.75
2025-12-01T12:19:00Z,P,2025-12-19,6750,54.7
2025-12-01T12:20:00Z,P,2025-12-19,6750,55.05
2025-12-01T12:21:00Z,P,2025-12-19,6750,55.400000000000006
2025-12-01T12:22:00Z,P,2025-12-19,6750,54.45
2025-12-01T12:23:00Z,P,2025-12-19,6750,54.400000000000006
2025-12-01T12:24:00Z,P,2025-12-19,6750,55.099999999999994
2025-12-01T12:25:00Z,P,2025-12-19,6750,54.65
2025-12-01T12:26:00Z,P,2025-12-19,6750,54.85
2025-12-01T12:27:00Z,P,2025-12-19,6750,53.8
2025-12-01T12:28:00Z,P,2025-12-19,6750,53.65
2025-12-01T12:29:00Z,P,2025-12-19,6750,53.599999999999994
2025-12-01T12:30:00Z,P,2025-12-19,6750,53.65
2025-12-01T12:31:00Z,P,2025-12-19,6750,54.25
2025-12-01T12:32:00Z,P,2025-12-19,6750,53.8
2025-12-01T12:33:00Z,P,2025-12-19,6750,53.65
2025-12-01T12:34:00Z,P,2025-12-19,6750,53.55
2025-12-01T12:35:00Z,P,2025-12-19,6750,53.65
2025-12-01T12:36:00Z,P,2025-12-19,6750,53.2
2025-12-01T12:37:00Z,P,2025-12-19,6750,52.8
2025-12-01T12:38:00Z,P,2025-12-19,6750,53.05
2025-12-01T12:39:00Z,P,2025-12-19,6750,53.7
2025-12-01T12:40:00Z,P,2025-12-19,6750,54
2025-12-01T12:41:00Z,P,2025-12-19,6750,53.25
2025-12-01T12:42:00Z,P,2025-12-19,6750,53.05
2025-12-01T12:43:00Z,P,2025-12-19,6750,52.45
2025-12-01T12:44:00Z,P,2025-12-19,6750,52.75
2025-12-01T12:45:00Z,P,2025-12-19,6750,51.7
2025-12-01T12:46:00Z,P,2025-12-19,6750,51.25
2025-12-01T12:47:00Z,P,2025-12-19,6750,51.900000000000006
2025-12-01T12:48:00Z,P,2025-12-19,6750,52.05
2025-12-01T12:49:00Z,P,2025-12-19,6750,51.5
2025-12-01T12:50:00Z,P,2025-12-19,6750,51.900000000000006
2025-12-01T12:51:00Z,P,2025-12-19,6750,52.85
2025-12-01T12:52:00Z,P,2025-12-19,6750,52.75
2025-12-01T12:53:00Z,P,2025-12-19,6750,52.55
2025-12-01T12:54:00Z,P,2025-12-19,6750,52.95
2025-12-01T12:55:00Z,P,2025-12-19,6750,52.95
2025-12-01T12:56:00Z,P,2025-12-19,6750,53.2
2025-12-01T12:57:00Z,P,2025-12-19,6750,53.7
2025-12-01T12:58:00Z,P,2025-12-19,6750,53.15
2025-12-01T12:59:00Z,P,2025-12-19,6750,52.7
2025-12-01T13:00:00Z,P,2025-12-19,6750,53.35
2025-12-01T13:01:00Z,P,2025-12-19,6750,52.400000000000006
2025-12-01T13:02:00Z,P,2025-12-19,6750,52.25
2025-12-01T13:03:00Z,P,2025-12-19,6750,52.400000000000006
2025-12-01T13:04:00Z,P,2025-12-19,6750,52.15
2025-12-01T13:05:00Z,P,2025-12-19,6750,52.25
2025-12-01T13:06:00Z,P,2025-12-19,6750,52.35
2025-12-01T13:07:00Z,P,2025-12-19,6750,52.5
2025-12-01T13:08:00Z,P,2025-12-19,6750,52.05
2025-12-01T13:09:00Z,P,2025-12-19,6750,51.65
2025-12-01T13:10:00Z,P,2025-12-19,6750,51.900000000000006
2025-12-01T13:11:00Z,P,2025-12-19,6750,51.900000000000006
2025-12-01T13:12:00Z,P,2025-12-19,6750,51.65
2025-12-01T13:13:00Z,P,2025-12-19,6750,51.35
2025-12-01T13:14:00Z,P,2025-12-19,6750,51.45
2025-12-01T13:15:00Z,P,2025-12-19,6750,51.2
2025-12-01T13:16:00Z,P,2025-12-19,6750,50.95
2025-12-01T13:17:00Z,P,2025-12-19,6750,51.55
2025-12-01T13:18:00Z,P,2025-12-19,6750,51.7
2025-12-01T13:19:00Z,P,2025-12-19,6750,51.8
2025-12-01T13:20:00Z,P,2025-12-19,6750,51.65
2025-12-01T13:21:00Z,P,2025-12-19,6750,52.2
2025-12-01T13:22:00Z,P,2025-12-19,6750,52.2
2025-12-01T13:23:00Z,P,2025-12-19,6750,51.95
2025-12-01T13:24:00Z,P,2025-12-19,6750,52.099999999999994
2025-12-01T13:25:00Z,P,2025-12-19,6750,51.7
2025-12-01T13:26:00Z,P,2025-12-19,6750,51.55
2025-12-01T13:27:00Z,P,2025-12-19,6750,51.400000000000006
2025-12-01T13:28:00Z,P,2025-12-19,6750,51.55
2025-12-01T13:29:00Z,P,2025-12-19,6750,51.5
2025-12-01T13:30:00Z,P,2025-12-19,6750,51.75
2025-12-01T13:31:00Z,P,2025-12-19,6750,51.099999999999994
2025-12-01T13:32:00Z,P,2025-12-19,6750,51.25
2025-12-01T13:33:00Z,P,2025-12-19,6750,51.2
2025-12-01T13:34:00Z,P,2025-12-19,6750,51.15
2025-12-01T13:35:00Z,P,2025-12-19,6750,50.95
2025-12-01T13:36:00Z,P,2025-12-19,6750,51.099999999999994
2025-12-01T13:37:00Z,P,2025-12-19,6750,50.65
2025-12-01T13:38:00Z,P,2025-12-19,6750,50.900000000000006
2025-12-01T13:39:00Z,P,2025-12-19,6750,50.75
2025-12-01T13:40:00Z,P,2025-12-19,6750,50.85
2025-12-01T13:41:00Z,P,2025-12-19,6750,51
2025-12-01T13:42:00Z,P,2025-12-19,6750,50.900000000000006
2025-12-01T13:43:00Z,P,2025-12-19,6750,51.099999999999994
2025-12-01T13:44:00Z,P,2025-12-19,6750,50.7
2025-12-01T13:45:00Z,P,2025-12-19,6750,50.8
2025-12-01T13:46:00Z,P,2025-12-19,6750,50.8
2025-12-01T13:47:00Z,P,2025-12-19,6750,50.5
2025-12-01T13:48:00Z,P,2025-12-19,6750,50.35
2025-12-01T13:49:00Z,P,2025-12-19,6750,50.7
2025-12-01T13:50:00Z,P,2025-12-19,6750,50.900000000000006
2025-12-01T13:51:00Z,P,2025-12-19,6750,50.3
2025-12-01T13:52:00Z,P,2025-12-19,6750,50.45
2025-12-01T13:53:00Z,P,2025-12-19,6750,50.35
2025-12-01T13:54:00Z,P,2025-12-19,6750,50.400000000000006
2025-12-01T13:55:00Z,P,2025-12-19,6750,50.45
2025-12-01T13:56:00Z,P,2025-12-19,6750,50.5
2025-12-01T13:57:00Z,P,2025-12-19,6750,50.400000000000006
2025-12-01T13:58:00Z,P,2025-12-19,6750,50.3
2025-12-01T13:59:00Z,P,2025-12-19,6750,50.45
2025-12-01T14:00:00Z,P,2025-12-19,6750,50.599999999999994
2025-12-01T14:01:00Z,P,2025-12-19,6750,51.85
2025-12-01T14:02:00Z,P,2025-12-19,6750,52.45
2025-12-01T14:03:00Z,P,2025-12-19,6750,52.05
2025-12-01T14:04:00Z,P,2025-12-19,6750,51.599999999999994
2025-12-01T14:05:00Z,P,2025-12-19,6750,52.45
2025-12-01T14:06:00Z,P,2025-12-19,6750,53.15
2025-12-01T14:07:00Z,P,2025-12-19,6750,52.65
2025-12-01T14:08:00Z,P,2025-12-19,6750,53.2
2025-12-01T14:09:00Z,P,2025-12-19,6750,53.400000000000006
2025-12-01T14:10:00Z,P,2025-12-19,6750,53.35
2025-12-01T14:11:00Z,P,2025-12-19,6750,53.8
2025-12-01T14:12:00Z,P,2025-12-19,6750,53.95
2025-12-01T14:13:00Z,P,2025-12-19,6750,54.400000000000006
2025-12-01T14:14:00Z,P,2025-12-19,6750,53.8
2025-12-01T14:15:00Z,P,2025-12-19,6750,53.400000000000006
2025-12-01T14:16:00Z,P,2025-12-19,6750,54
2025-12-01T14:17:00Z,P,2025-12-19,6750,54.7
2025-12-01T14:18:00Z,P,2025-12-19,6750,54.8
2025-12-01T14:19:00Z,P,2025-12-19,6750,55.15
2025-12-01T14:20:00Z,P,2025-12-19,6750,55
2025-12-01T14:21:00Z,P,2025-12-19,6750,55.099999999999994
2025-12-01T14:22:00Z,P,2025-12-19,6750,55.8
2025-12-01T14:23:00Z,P,2025-12-19,6750,56.35
2025-12-01T14:24:00Z,P,2025-12-19,6750,57.599999999999994
2025-12-01T14:25:00Z,P,2025-12-19,6750,57.5
2025-12-01T14:26:00Z,P,2025-12-19,6750,58.2
2025-12-01T14:27:00Z,P,2025-12-19,6750,58.65
2025-12-01T14:28:00Z,P,2025-12-19,6750,57.099999999999994
2025-12-01T14:29:00Z,P,2025-12-19,6750,58.45
2025-12-01T14:30:00Z,P,2025-12-19,6750,58.7
2025-12-01T14:31:00Z,P,2025-12-19,6750,59.2
2025-12-01T14:32:00Z,P,2025-12-19,6750,59.599999999999994
2025-12-01T14:33:00Z,P,2025-12-19,6750,60.7
2025-12-01T14:34:00Z,P,2025-12-19,6750,60.45
2025-12-01T14:35:00Z,P,2025-12-19,6750,59.85
2025-12-01T14:36:00Z,P,2025-12-19,6750,59.35
2025-12-01T14:37:00Z,P,2025-12-19,6750,58
2025-12-01T14:38:00Z,P,2025-12-19,6750,57.7
2025-12-01T14:39:00Z,P,2025-12-19,6750,58.900000000000006
2025-12-01T14:40:00Z,P,2025-12-19,6750,57.3
2025-12-01T14:41:00Z,P,2025-12-19,6750,58.099999999999994
2025-12-01T14:42:00Z,P,2025-12-19,6750,59.2
2025-12-01T14:43:00Z,P,2025-12-19,6750,59.65
2025-12-01T14:44:00Z,P,2025-12-19,6750,59.15
2025-12-01T14:45:00Z,P,2025-12-19,6750,60.099999999999994
2025-12-01T14:46:00Z,P,2025-12-19,6750,60.099999999999994
2025-12-01T14:47:00Z,P,2025-12-19,6750,59.900000000000006
2025-12-01T14:48:00Z,P,2025-12-19,6750,59.2
2025-12-01T14:49:00Z,P,2025-12-19,6750,59.8
2025-12-01T14:50:00Z,P,2025-12-19,6750,60.15
2025-12-01T14:51:00Z,P,2025-12-19,6750,60.25
2025-12-01T14:52:00Z,P,2025-12-19,6750,60.900000000000006
2025-12-01T14:53:00Z,P,2025-12-19,6750,60.2
2025-12-01T14:54:00Z,P,2025-12-19,6750,59.05
2025-12-01T14:55:00Z,P,2025-12-19,6750,59.35
2025-12-01T14:56:00Z,P,2025-12-19,6750,60.5
2025-12-01T14:57:00Z,P,2025-12-19,6750,60.05
2025-12-01T14:58:00Z,P,2025-12-19,6750,59.95
2025-12-01T14:59:00Z,P,2025-12-19,6750,59.900000000000006
2025-12-01T15:00:00Z,P,2025-12-19,6750,60.25
2025-12-01T15:01:00Z,P,2025-12-19,6750,59.8
2025-12-01T15:02:00Z,P,2025-12-19,6750,59.85
2025-12-01T15:03:00Z,P,2025-12-19,6750,60.400000000000006
2025-12-01T15:04:00Z,P,2025-12-19,6750,59.7
2025-12-01T15:05:00Z,P,2025-12-19,6750,59.45
2025-12-01T15:06:00Z,P,2025-12-19,6750,59.45
2025-12-01T15:07:00Z,P,2025-12-19,6750,59.8
2025-12-01T15:08:00Z,P,2025-12-19,6750,59.35
2025-12-01T15:09:00Z,P,2025-12-19,6750,59.15
2025-12-01T15:10:00Z,P,2025-12-19,6750,59.099999999999994
2025-12-01T15:11:00Z,P,2025-12-19,6750,57.85
2025-12-01T15:12:00Z,P,2025-12-19,6750,57.7
2025-12-01T15:13:00Z,P,2025-12-19,6750,57.45
2025-12-01T15:14:00Z,P,2025-12-19,6750,58.05
2025-12-01T15:15:00Z,P,2025-12-19,6750,57.5
2025-12-01T15:16:00Z,P,2025-12-19,6750,57.400000000000006
2025-12-01T15:17:00Z,P,2025-12-19,6750,57.599999999999994
2025-12-01T15:18:00Z,P,2025-12-19,6750,58.900000000000006
2025-12-01T15:19:00Z,P,2025-12-19,6750,59.400000000000006
2025-12-01T15:20:00Z,P,2025-12-19,6750,59.45
2025-12-01T15:21:00Z,P,2025-12-19,6750,58.8
2025-12-01T15:22:00Z,P,2025-12-19,6750,59.05
2025-12-01T15:23:00Z,P,2025-12-19,6750,59.75
2025-12-01T15:24:00Z,P,2025-12-19,6750,59.25
2025-12-01T15:25:00Z,P,2025-12-19,6750,59.55
2025-12-01T15:26:00Z,P,2025-12-19,6750,59.5
2025-12-01T15:27:00Z,P,2025-12-19,6750,59
2025-12-01T15:28:00Z,P,2025-12-19,6750,59.35
2025-12-01T15:29:00Z,P,2025-12-19,6750,59
2025-12-01T15:30:00Z,P,2025-12-19,6750,58.55
2025-12-01T15:31:00Z,P,2025-12-19,6750,58.900000000000006
2025-12-01T15:32:00Z,P,2025-12-19,6750,59.7
2025-12-01T15:33:00Z,P,2025-12-19,6750,59.75
2025-12-01T15:34:00Z,P,2025-12-19,6750,59.75
2025-12-01T15:35:00Z,P,2025-12-19,6750,59.05
2025-12-01T15:36:00Z,P,2025-12-19,6750,58.45
2025-12-01T15:37:00Z,P,2025-12-19,6750,58
2025-12-01T15:38:00Z,P,2025-12-19,6750,58.3
2025-12-01T15:39:00Z,P,2025-12-19,6750,57.8
2025-12-01T15:40:00Z,P,2025-12-19,6750,57.35
2025-12-01T15:41:00Z,P,2025-12-19,6750,58.3
2025-12-01T15:42:00Z,P,2025-12-19,6750,58
2025-12-01T15:43:00Z,P,2025-12-19,6750,57.5
2025-12-01T15:44:00Z,P,2025-12-19,6750,57.15
2025-12-01T15:45:00Z,P,2025-12-19,6750,57.099999999999994
2025-12-01T15:46:00Z,P,2025-12-19,6750,58.099999999999994
2025-12-01T15:47:00Z,P,2025-12-19,6750,59.25
2025-12-01T15:48:00Z,P,2025-12-19,6750,58.7
2025-12-01T15:49:00Z,P,2025-12-19,6750,59.099999999999994
2025-12-01T15:50:00Z,P,2025-12-19,6750,59.3
2025-12-01T15:51:00Z,P,2025-12-19,6750,59.15
2025-12-01T15:52:00Z,P,2025-12-19,6750,60.099999999999994
2025-12-01T15:53:00Z,P,2025-12-19,6750,61.05
2025-12-01T15:54:00Z,P,2025-12-19,6750,61.05
2025-12-01T15:55:00Z,P,2025-12-19,6750,61.55
2025-12-01T15:56:00Z,P,2025-12-19,6750,62.05
2025-12-01T15:57:00Z,P,2025-12-19,6750,63.35
2025-12-01T15:58:00Z,P,2025-12-19,6750,63.25
2025-12-01T15:59:00Z,P,2025-12-19,6750,62.85
2025-12-01T16:00:00Z,P,2025-12-19,6750,60.35
2025-12-01T16:01:00Z,P,2025-12-19,6750,60.15
2025-12-01T16:02:00Z,P,2025-12-19,6750,60.599999999999994
2025-12-01T16:03:00Z,P,2025-12-19,6750,60.5
2025-12-01T16:04:00Z,P,2025-12-19,6750,60.25
2025-12-01T16:05:00Z,P,2025-12-19,6750,60.45
2025-12-01T16:06:00Z,P,2025-12-19,6750,60.65
2025-12-01T16:07:00Z,P,2025-12-19,6750,60.5
2025-12-01T16:08:00Z,P,2025-12-19,6750,60.8
2025-12-01T16:09:00Z,P,2025-12-19,6750,61.05
2025-12-01T16:10:00Z,P,2025-12-19,6750,61.099999999999994
2025-12-01T16:11:00Z,P,2025-12-19,6750,60.95
2025-12-01T16:12:00Z,P,2025-12-19,6750,61.45
2025-12-01T16:13:00Z,P,2025-12-19,6750,61.25
2025-12-01T16:14:00Z,P,2025-12-19,6750,60.9
2025-12-01T16:15:00Z,P,2025-12-19,6750,61.2
2025-12-01T09:31:00Z,C,2025-12-19,6755,132.39999999999998
2025-12-01T09:32:00Z,C,2025-12-19,6755,130.65
2025-12-01T09:33:00Z,C,2025-12-19,6755,131.3
2025-12-01T09:34:00Z,C,2025-12-19,6755,133
2025-12-01T09:35:00Z,C,2025-12-19,6755,134.3
2025-12-01T09:36:00Z,C,2025-12-19,6755,134.55
2025-12-01T09:37:00Z,C,2025-12-19,6755,134.25
2025-12-01T09:38:00Z,C,2025-12-19,6755,137
2025-12-01T09:39:00Z,C,2025-12-19,6755,136.8
2025-12-01T09:40:00Z,C,2025-12-19,6755,132.55
2025-12-01T09:41:00Z,C,2025-12-19,6755,132.6
2025-12-01T09:42:00Z,C,2025-12-19,6755,133.25
2025-12-01T09:43:00Z,C,2025-12-19,6755,132.7
2025-12-01T09:44:00Z,C,2025-12-19,6755,129.7
2025-12-01T09:45:00Z,C,2025-12-19,6755,131.8
2025-12-01T09:46:00Z,C,2025-12-19,6755,134.45
2025-12-01T09:47:00Z,C,2025-12-19,6755,135.45
2025-12-01T09:48:00Z,C,2025-12-19,6755,138.55
2025-12-01T09:49:00Z,C,2025-12-19,6755,137.8
2025-12-01T09:50:00Z,C,2025-12-19,6755,137.05
2025-12-01T09:51:00Z,C,2025-12-19,6755,139.9
2025-12-01T09:52:00Z,C,2025-12-19,6755,140.5
2025-12-01T09:53:00Z,C,2025-12-19,6755,141.25
2025-12-01T09:54:00Z,C,2025-12-19,6755,141.3
2025-12-01T09:55:00Z,C,2025-12-19,6755,143.2
2025-12-01T09:56:00Z,C,2025-12-19,6755,144.64999999999998
2025-12-01T09:57:00Z,C,2025-12-19,6755,144.8
2025-12-01T09:58:00Z,C,2025-12-19,6755,145.75
2025-12-01T09:59:00Z,C,2025-12-19,6755,143.05
2025-12-01T10:00:00Z,C,2025-12-19,6755,144.55
2025-12-01T10:01:00Z,C,2025-12-19,6755,145.7
2025-12-01T10:02:00Z,C,2025-12-19,6755,144.3
2025-12-01T10:03:00Z,C,2025-12-19,6755,142.8
2025-12-01T10:04:00Z,C,2025-12-19,6755,140.35000000000002
2025-12-01T10:05:00Z,C,2025-12-19,6755,141.2
2025-12-01T10:06:00Z,C,2025-12-19,6755,141.05
2025-12-01T10:07:00Z,C,2025-12-19,6755,141.5
2025-12-01T10:08:00Z,C,2025-12-19,6755,141.55
2025-12-01T10:09:00Z,C,2025-12-19,6755,142
2025-12-01T10:10:00Z,C,2025-12-19,6755,140.7
2025-12-01T10:11:00Z,C,2025-12-19,6755,141.55
2025-12-01T10:12:00Z,C,2025-12-19,6755,140.45
2025-12-01T10:13:00Z,C,2025-12-19,6755,141.2
2025-12-01T10:14:00Z,C,2025-12-19,6755,142.05
2025-12-01T10:15:00Z,C,2025-12-19,6755,139.5
2025-12-01T10:16:00Z,C,2025-12-19,6755,138.2
2025-12-01T10:17:00Z,C,2025-12-19,6755,140.25
2025-12-01T10:18:00Z,C,2025-12-19,6755,139.25
2025-12-01T10:19:00Z,C,2025-12-19,6755,139.35000000000002
2025-12-01T10:20:00Z,C,2025-12-19,6755,139.75
2025-12-01T10:21:00Z,C,2025-12-19,6755,137.9
2025-12-01T10:22:00Z,C,2025-12-19,6755,136.9
2025-12-01T10:23:00Z,C,2025-12-19,6755,136.35000000000002
2025-12-01T10:24:00Z,C,2025-12-19,6755,136.1
2025-12-01T10:25:00Z,C,2025-12-19,6755,135.5
2025-12-01T10:26:00Z,C,2025-12-19,6755,134.55
2025-12-01T10:27:00Z,C,2025-12-19,6755,135.8
2025-12-01T10:28:00Z,C,2025-12-19,6755,134.85000000000002
2025-12-01T10:29:00Z,C,2025-12-19,6755,135.64999999999998
2025-12-01T10:30:00Z,C,2025-12-19,6755,134.6
2025-12-01T10:31:00Z,C,2025-12-19,6755,132.9
2025-12-01T10:32:00Z,C,2025-12-19,6755,134.6
2025-12-01T10:33:00Z,C,2025-12-19,6755,134.14999999999998
2025-12-01T10:34:00Z,C,2025-12-19,6755,132.7
2025-12-01T10:35:00Z,C,2025-12-19,6755,130.6
2025-12-01T10:36:00Z,C,2025-12-19,6755,131.45
2025-12-01T10:37:00Z,C,2025-12-19,6755,134
2025-12-01T10:38:00Z,C,2025-12-19,6755,132.2
2025-12-01T10:39:00Z,C,2025-12-19,6755,134
2025-12-01T10:40:00Z,C,2025-12-19,6755,135.7
2025-12-01T10:41:00Z,C,2025-12-19,6755,134.75
2025-12-01T10:42:00Z,C,2025-12-19,6755,134.9
2025-12-01T10:43:00Z,C,2025-12-19,6755,136.64999999999998
